Brand,Price,Body,Mileage,EngineV,Engine Type,Registration,Year,Model
2,30500,3,89,6.3,3,1,2008,100
2,16300,5,175,2.2,0,1,2010,296
4,5750,0,225,2,1,1,2003,248
2,54500,3,29,3,0,1,2012,97
2,11500,5,209,2.2,0,1,2008,296
2,53500,0,46,5.5,3,1,2008,124
4,11300,5,183,2,0,1,2011,286
6,13900,0,156,2,0,1,2012,280
0,14300,3,175,3,3,1,2006,64
6,7500,5,280,1.6,0,1,2011,101
6,55555,5,63,2,0,1,2013,196
6,6999,1,195,1.4,0,1,2004,147
3,11499,5,98,2.4,3,1,2008,152
1,2850,3,214,1.9,3,0,2000,17
4,7150,5,118,1.5,0,1,2008,159
0,25900,3,104,2.8,3,1,2010,64
5,12500,1,75,1.4,0,1,2012,303
2,6200,5,196,2.2,0,1,2002,296
5,28700,0,92,3.5,1,1,2012,154
6,6000,5,419,2.4,0,1,1995,275
0,44800,0,100,3,0,1,2014,219
1,37000,0,186,5,3,1,2008,301
0,8000,3,234,2.4,3,1,1998,64
6,21500,3,1,1.4,3,1,2015,158
1,4700,3,200,2.5,3,1,1995,34
3,15500,0,102,3,3,1,2009,199
4,7900,5,149,1.5,0,1,2013,159
5,32000,3,22,2.5,3,1,2015,102
1,26999,0,180,4.8,1,1,2008,299
5,7500,4,196,1.59,3,1,2003,111
2,10999,5,191,2.2,0,1,2007,296
3,7300,3,121,1.6,1,1,2008,164
2,8000,5,280,2.2,0,1,2005,296
3,17555,0,115,3,1,1,2008,203
6,38000,0,189,3,0,1,2012,284
1,15400,4,179,2,0,1,2007,31
6,10200,5,137,1.9,0,1,2008,101
2,7900,5,234,2.2,0,1,2002,296
3,6700,3,161,1.6,1,1,2006,164
2,30000,2,176,5.5,3,1,2003,115
6,11000,4,210,1.9,0,1,2008,285
2,38500,3,56,2.2,0,1,2014,87
2,7600,5,280,2.2,0,1,2001,296
6,8900,1,90,1.9,0,1,2009,147
5,23400,0,120,4,3,1,2007,173
0,37000,3,37,2.8,3,1,2012,64
4,5600,4,151,1.5,0,1,2006,159
6,18900,3,75,1.8,3,1,2011,209
2,15900,4,219,3,0,1,2007,115
2,15200,3,170,2.8,1,1,2007,115
6,20700,4,74,2,0,1,2013,209
1,8200,3,210,3.5,3,1,1999,47
3,5400,5,300,1.6,3,1,2002,255
3,11700,3,82,1.5,1,1,2010,166
3,12000,3,121,2.4,1,1,2009,141
6,8100,3,198,1.6,3,1,2007,158
1,19999,3,290,4.8,3,1,2006,50
0,32000,3,103,2,0,1,2013,64
6,6200,5,340,1.8,3,1,1999,252
1,1500,3,270,2.5,0,0,1992,34
6,17900,2,119,2,0,1,2012,279
2,42500,3,140,5.5,3,1,2011,232
1,4000,3,335,2,0,0,1999,18
3,13200,0,124,3,1,1,2008,202
2,24990,3,85,5.5,3,1,2008,232
1,45200,0,68,3,0,1,2012,299
5,18400,0,160,4.7,1,1,2003,168
6,9500,5,212,1.9,0,1,2006,277
0,25500,3,140,2.8,3,1,2012,64
6,14999,0,200,4.2,3,1,2007,284
6,10200,5,153,2.5,0,1,2007,277
3,7900,3,238,2,1,1,2008,166
1,52222,1,3,2,0,1,2016,25
3,9000,3,110,2,3,1,2008,166
0,4200,4,215,2.5,0,0,2003,64
5,39500,2,100,4.5,0,1,2008,170
1,9000,3,245,3,0,1,2001,46
2,23900,3,96,3.5,3,1,2009,228
2,55000,0,128,3,0,1,2013,185
2,11700,3,246,5,3,1,2004,232
3,40990,0,0,2.4,0,1,2016,202
1,42000,3,71,2.99,3,1,2011,37
4,12100,0,138,2.5,1,1,2008,160
5,11400,3,118,1.4,3,1,2010,110
0,7000,4,320,1.9,0,1,1996,61
1,3500,1,1,2,3,1,2006,5
3,23800,0,45,2.5,0,1,2015,202
2,9500,2,220,2.2,0,1,2005,296
1,37500,2,55,2,3,1,2014,26
4,6000,5,1,1.9,0,1,2005,286
2,71999,0,0,2.2,0,1,2016,134
2,10150,2,190,2.2,0,1,2008,296
0,8300,3,186,2.5,0,1,1996,64
1,2600,3,270,2,0,0,1998,18
2,3500,3,250,2.7,0,0,2001,115
2,29900,0,86,3,1,1,2010,136
6,19999,3,107,1.8,3,1,2011,209
6,6000,5,180,2,0,1,2008,101
2,10900,5,360,2.2,2,1,2006,296
6,9999,5,165,1.6,0,1,2012,101
6,12400,2,145,3.2,3,1,2007,208
0,3500,3,354,2.5,0,0,2000,64
1,20900,0,230,3,0,1,2006,299
0,4150,3,220,2.5,0,0,1999,67
6,4100,5,345,1.9,0,0,2002,252
2,28500,3,86,5.5,3,1,2007,232
5,18900,0,90,2,3,1,2010,222
2,12500,5,167,2.2,0,1,2013,296
4,2700,2,160,2,3,0,2001,194
0,10200,3,120,2,3,1,2006,61
1,6900,3,238,3.5,3,1,1999,37
3,13200,0,79,2.4,1,1,2009,198
2,124999,0,0,3,0,1,2016,137
1,4100,3,200,2.7,3,1,1988,34
2,3200,3,229,2.7,0,0,2001,115
5,13699,0,160,2,3,1,2007,222
3,5700,3,176,1.6,3,1,2004,164
2,6500,2,215,2.2,0,1,2000,296
6,44000,0,150,4.2,0,1,2011,284
1,37000,3,130,3,3,1,2011,37
1,29500,0,189,3,0,1,2009,299
2,99000,5,5,1.6,0,1,2013,293
6,4900,3,350,2,1,1,2000,78
4,5950,3,277,1.5,0,1,2005,194
2,18300,3,155,3,3,1,2007,79
2,4700,3,280,2.8,3,1,1993,115
5,37500,0,115,5.7,3,1,2008,170
6,15000,5,230,2.5,0,1,2007,277
2,6900,3,350,3,0,1,1994,115
2,8300,5,230,2.2,0,1,2004,296
4,3600,5,199,1.9,0,1,2000,159
0,2500,4,280,2.5,2,0,1999,64
6,40500,0,37,3,0,1,2012,284
2,85000,5,3,2.2,0,1,2016,289
0,4800,3,341,2.8,3,1,1992,1
2,9500,4,180,3.2,0,1,2002,115
5,12700,3,160,2.4,1,1,2005,102
6,10799,5,128,1.9,0,1,2010,101
0,27300,2,150,4.2,3,1,2007,219
5,21999,2,65,2.5,3,1,2012,102
2,14500,5,300,2.2,0,1,2005,265
0,12500,3,146,1.8,3,1,2007,61
4,7200,5,123,1.5,0,1,2012,159
3,8200,3,160,2,1,1,2007,166
6,13200,5,150,1.4,1,1,2012,285
0,22500,3,124,3,0,1,2008,67
1,4000,3,230,2,0,0,2003,18
5,11300,3,260,3.5,1,1,2007,102
5,9300,3,185,1.6,1,1,2008,110
3,20000,0,135,2.5,0,1,2011,202
6,17000,2,184,3.6,3,1,2008,208
1,56500,0,45,3,0,1,2014,301
1,8700,3,355,3,0,1,2000,46
1,4600,3,340,2,1,1,1995,31
2,35000,0,154,3.2,0,1,2008,127
6,6900,3,256,1.8,3,1,2002,207
6,4200,5,210,2,0,0,2004,285
3,22500,2,57,2.5,2,1,2013,161
6,4500,5,380,2,0,1,2004,101
6,4800,1,90,1.9,0,1,1992,144
6,10900,3,136,1.8,3,1,2008,208
6,9900,2,178,2.5,0,1,2007,277
2,11900,3,110,2.57,3,1,2004,79
2,5200,3,370,2,3,1,1997,115
6,17400,3,73,1.8,3,1,2012,209
4,6799,5,140,1.5,0,1,2012,159
2,2300,3,300,2,3,1,1991,115
2,32800,0,109,3,0,1,2011,185
6,4999,3,145,2,3,1,2000,158
6,10900,4,185,1.4,3,1,2011,148
2,34999,2,85,5.5,3,1,2008,82
6,4100,1,160,1.8,3,1,2006,213
5,9000,3,232,2.4,3,1,2005,102
5,18900,0,161,2.7,1,1,2005,173
6,16500,3,123,1.8,3,1,2010,208
5,14474,0,115,2,3,1,2007,222
1,3999,3,250,3,0,0,2000,36
0,5000,3,370,2.3,3,1,1991,1
5,9200,3,250,2.4,1,1,2003,102
6,6000,4,250,5,0,1,1995,206
6,13300,3,133,1.8,3,1,2008,208
4,17639.47,0,0,1.2,3,1,2016,103
1,27500,3,100,2,3,1,2012,31
1,13200,3,150,2.2,3,1,2004,31
0,35500,0,130,3,0,1,2010,219
5,41900,0,89,4.5,0,1,2012,170
4,10500,0,93,1.5,0,1,2011,114
2,9999,3,250,2.2,0,1,2000,115
2,24800,2,160,3,0,1,2007,227
2,3300,3,330,2,1,1,1988,7
3,6900,3,122,1.6,3,1,2008,164
4,7300,5,212,1.5,0,1,2009,159
3,11500,0,142,2.4,3,1,2006,198
5,36800,0,77,3,0,1,2012,173
2,19600,5,127,1.8,0,1,2013,75
3,8300,0,161,2,3,1,2005,198
2,13200,5,260,2.2,0,1,2008,262
2,28900,2,78,3.5,3,1,2010,115
1,6900,3,280,2,1,1,2000,18
4,7600,3,97,1.6,3,1,2008,194
1,27500,3,170,2,0,1,2011,31
1,30000,3,78,3.8,3,1,1993,178
6,7700,3,180,1.8,3,1,2004,207
2,11300,2,220,3.2,0,1,2003,115
5,12200,3,157,2.4,1,1,2009,102
2,50900,0,85,3,0,1,2013,185
2,33900,2,100,5.5,3,1,2007,81
4,11900,5,143,2,0,1,2009,286
3,7400,3,189,1.6,3,1,2006,164
1,10800,3,288,4.4,1,1,2002,49
5,22700,0,128,4,1,1,2007,173
2,15000,3,67,2.8,2,1,1995,115
4,8300,1,168,1.6,3,1,2009,163
4,8499,5,120,1.5,0,1,2014,159
6,8950,3,140,1.6,3,1,2012,214
6,7500,3,272,2.8,1,1,2002,207
6,6650,5,223,1.9,0,1,2007,101
0,6500,3,365,4.2,1,1,1995,67
6,8700,5,158,2.5,0,1,2003,277
6,12000,3,152,1.8,3,1,2008,208
0,16800,3,47,1.2,3,1,2013,60
5,24000,3,16,2.5,3,1,2013,102
6,20900,3,82,2,0,1,2012,209
6,17500,3,76,1.8,3,1,2012,209
2,38200,3,39,1.6,3,1,2015,79
2,5400,2,300,3.2,1,1,1997,115
6,17800,3,180,3,0,1,2007,284
1,13000,3,90,5,3,0,2008,178
6,10950,5,177,2,0,1,2011,101
2,3800,0,250,3.2,1,0,1998,184
3,7300,3,137,1.6,1,1,2006,164
2,19900,2,52,1.8,3,1,2007,244
2,7300,4,380,2.9,0,1,1997,115
0,9800,4,253,1.9,0,1,2002,64
4,6450,5,186,1.5,0,1,2011,159
6,28500,2,38,2,0,1,2015,283
4,10600,4,220,2.5,2,1,2006,286
6,11900,3,144,1.6,1,1,2009,158
5,7900,3,170,3,3,1,2004,102
2,43900,0,89,3,0,1,2012,185
6,8800,5,145,2,1,1,2011,101
6,8400,3,230,1.8,1,1,2003,207
6,25200,0,78,2,0,1,2012,283
4,12499,5,78,2,0,1,2012,286
6,8900,5,167,2,1,1,2011,101
6,15900,4,1,2,0,1,2012,280
1,20000,3,230,6,3,1,2008,51
1,69999,0,0,2.5,0,1,2016,299
6,10000,3,98,1.6,3,1,2013,214
4,12179,4,95,1.5,0,1,2012,194
5,20900,0,69,2.7,3,1,2008,173
1,7400,3,277,3.5,1,1,1998,37
0,18300,3,125,2,0,1,2009,64
1,2500,3,242,3,0,0,2001,36
0,52999,0,112,4.2,0,1,2008,219
0,1750,4,330,1.9,0,0,1996,61
4,6000,4,225,1.5,0,1,2004,194
1,40000,0,48,4.4,3,1,2009,301
2,103333,0,0,3,0,1,2016,134
2,14800,3,218,3.2,0,1,2004,227
2,12900,1,130,2,3,1,2007,76
6,21900,0,136,3,0,1,2008,284
1,5300,3,204,1.8,3,1,1993,17
3,1599,3,156,1.8,3,1,1989,141
1,2300,3,189,1.8,3,0,2002,17
4,7200,3,69,1.4,3,1,2012,271
1,104999,0,2,3,0,1,2016,299
3,11300,0,209,3.5,3,1,1999,203
5,12800,3,123,3.5,3,1,2007,102
0,46000,3,170,4.2,0,1,2011,67
1,2500,3,290,2,0,0,1999,18
6,22500,2,200,2,3,1,2011,250
5,36700,0,43,3,0,1,2012,173
1,25500,0,130,3,1,1,2007,299
6,9300,5,220,2.5,0,1,2003,275
2,11299,5,1,2.2,2,1,2006,296
5,12900,1,37,1.4,3,1,2013,70
5,23600,3,105,2.5,1,1,2012,102
5,21900,0,110,4,1,1,2006,119
4,4350,5,198,1.5,0,1,2004,159
0,3100,4,210,2.5,0,0,2000,64
1,7400,3,290,3,3,1,2000,23
6,10999,5,95,1.6,0,1,2012,101
3,18700,0,52,2,3,1,2013,199
2,18200,3,103,2,1,1,2007,79
2,12500,3,230,5,3,1,2002,115
2,12900,1,150,2,0,1,2008,75
6,12500,3,161,2,3,1,2006,208
5,25500,3,58,2.5,3,1,2015,102
6,55555,5,50,2,0,1,2013,196
1,12799,3,181,2.2,1,1,2004,31
6,6300,0,213,2.5,0,0,2004,284
6,8800,1,168,1.2,0,1,2013,214
6,30000,5,135,2,0,1,2011,196
6,15880,4,139,1.4,1,1,2011,209
0,8150,3,162,2,3,1,2004,61
4,3400,1,77,1.8,2,1,1994,163
5,13000,1,42,1.3,3,1,2013,70
6,51900,0,30,3,0,1,2015,284
5,37700,0,62,3,0,1,2013,173
1,11700,3,270,3,0,1,2003,36
2,62999,0,0,2.2,0,1,2016,133
4,13321.33,0,0,1.5,0,1,2016,247
1,115800,0,4,3,0,1,2016,300
2,27300,0,185,3,0,1,2008,127
5,64000,0,128,4.5,0,1,2013,170
1,129222,3,2,5,3,1,2016,50
3,11900,0,129,2.5,0,1,2007,202
1,47500,3,0,2,0,1,2016,18
1,12800,3,140,2.2,3,1,2005,31
2,3900,3,375,2,3,1,1990,7
6,12650,1,11,1,3,1,2014,288
6,5600,4,235,1.4,3,1,2000,145
2,19600,4,127,1.8,0,1,2013,75
5,28900,3,15,2.5,3,1,2015,102
6,10900,3,273,2,3,1,2006,208
6,11500,3,169,1.8,3,1,2008,208
3,9950,0,275,3.5,1,1,2000,203
2,23800,3,195,2.2,0,1,2010,115
4,8750,4,46,1.6,3,1,2012,176
5,19900,3,28,1.6,3,1,2014,110
0,6000,3,226,1.8,3,1,1995,61
6,12900,3,136,1.6,0,1,2010,208
1,8999,3,221,4.5,3,1,2002,49
6,8700,5,244,2.5,0,1,2001,275
5,19800,0,44,2,3,1,2013,222
6,9000,3,51,1.6,3,1,2013,214
6,21000,4,58,2,0,1,2013,209
0,2100,4,275,2.5,0,0,1998,61
2,5000,5,400,2.3,0,1,1998,296
5,9500,2,90,1.6,2,1,2008,110
6,34500,5,167,2,0,1,2013,196
5,9800,1,98,1.6,1,1,2008,70
0,10399,3,293,1.8,1,1,2004,61
2,42000,3,38,2.2,0,1,2014,86
0,14500,1,60,1.2,3,1,2011,59
5,13621.43,3,0,1.3,3,1,2015,110
1,3300,3,250,3,0,0,2000,36
6,34899.14,4,0,2,3,1,2016,210
2,4500,5,180,2.3,0,1,1998,296
6,1800,4,280,1.9,0,1,1996,144
3,12999,0,140,2.4,1,1,2007,199
6,8800,5,240,1.9,0,1,2003,277
0,22000,0,152,4.2,3,1,2007,219
5,35555,0,40,3.5,3,1,2013,154
6,2600,3,330,1.9,3,0,1999,207
6,11818.95,3,1,1.6,3,1,2014,214
4,8000,5,207,1.9,0,1,2003,286
0,52055.25,0,0,2,0,1,2016,218
0,5300,2,182,2.5,0,0,2002,61
4,1800,5,123,1.9,0,1,2004,159
6,8500,5,216,1.9,0,1,2005,101
2,99999,0,30,5,3,1,2013,124
5,23000,0,233,4,1,1,2006,173
0,11900,3,131,2,3,1,2007,61
2,6999,3,200,2.6,1,1,2001,79
5,9999,3,345,3,1,1,2005,102
0,8999,4,200,2.7,3,1,2003,65
4,10800,2,206,2,0,1,2008,286
2,11500,5,200,2.2,0,1,2010,296
3,2300,3,420,1.8,3,1,1991,141
0,2000,4,310,2.5,2,0,1998,64
6,28900,0,1,2,3,1,2016,283
2,7700,3,285,3,0,1,1999,115
4,20996.24,0,0,1.5,0,1,2016,103
5,8600,3,126,1.6,3,1,2008,110
5,11000,3,156,1.8,3,1,2008,72
6,11200,3,260,3.2,3,1,2006,208
1,5000,3,270,3,0,1,2000,36
1,14900,4,221,2,0,1,2008,31
2,9500,2,280,2.9,0,1,1998,264
6,7700,3,220,2.8,3,1,2004,207
5,21900,3,88,2.5,3,1,2012,102
1,77500,0,1,3,3,1,2016,301
2,8000,2,245,2.2,0,1,2004,296
2,2199,5,396,2.2,0,0,2000,296
2,41900,3,95,6.3,3,1,2011,236
2,20300,3,198,1.8,1,1,2011,115
5,14300,3,71,2.4,3,1,2008,102
2,83000,0,70,3,0,1,2013,128
1,6500,3,311,2,1,1,1998,31
2,8500,5,281,2.2,0,1,2004,296
4,5400,4,181,1.5,0,0,2010,194
5,16800,0,238,4,1,1,2004,173
5,22900,0,34,2,3,1,2012,222
2,21300,0,143,3.2,0,1,2007,184
1,16999,2,90,2.5,3,1,2008,21
6,15700,3,110,1.8,3,1,2011,209
2,5300,5,244,2.2,0,1,2000,296
2,16500,3,280,3.7,3,1,2004,228
1,8999,3,250,1.9,3,1,2001,16
5,14850,1,51,1.6,3,1,2013,70
1,24100,4,112,3,3,1,2011,297
1,66500,0,1,2,0,1,2016,299
1,24500,0,195,4.8,3,1,2007,299
5,23499,0,174,4,1,1,2008,173
6,14500,4,229,2,0,1,2009,208
4,13300.95,4,0,1.5,0,1,2016,176
1,8500,3,245,2.2,3,1,2002,32
2,21500,3,146,1.8,1,1,2012,115
6,10000,3,174,2,3,1,2005,208
2,4500,2,356,2.3,3,1,1991,12
6,21900,5,166,2,0,1,2011,279
2,102800,5,0,2.2,0,1,2016,289
4,7750,5,70,1.5,0,1,2014,159
6,9750,5,253,1.9,0,1,2010,101
4,3100,4,150,1.9,0,0,2003,163
1,1900,3,200,1.8,1,0,1994,17
1,14300,3,217,3,0,1,2005,36
4,4300,5,1,1.5,0,1,2003,159
0,17000,0,127,3,0,0,2013,219
5,17999,0,35,2,3,1,2009,222
2,99000,0,0,3,0,1,2016,137
0,3100,1,114,1.6,3,0,2001,60
3,6999,3,113,1.5,3,1,2007,166
5,13900,3,102,3.5,1,1,2008,102
2,68500,0,68,3,0,1,2014,128
2,11800,5,148,2.2,0,1,2010,296
2,115555,0,39,3,0,1,2015,123
0,21000,3,210,4.2,3,1,2009,67
2,3150,4,220,1.7,2,0,2001,57
0,1950,4,300,1.8,3,0,1999,61
3,12500,0,120,2.5,0,1,2007,202
6,3100,3,232,1.9,0,0,2001,207
5,19800,0,252,4.2,0,1,2002,168
0,4200,3,236,2.5,0,0,2003,64
0,2100,4,230,1.9,0,0,2000,61
1,32500,4,162,3,0,1,2012,36
0,15500,4,180,2,0,1,2007,64
2,11500,3,224,2.6,1,1,2003,115
0,3000,3,265,1.8,3,1,1988,52
1,4550,3,200,2.8,3,0,1997,35
1,18777,3,134,4.4,3,1,2005,39
0,19700,0,172,3.6,3,1,2007,219
4,10950,4,180,1.5,0,1,2011,194
6,9600,2,128,1.9,0,1,2010,101
4,6700,1,96,1.4,3,1,2010,246
1,23500,0,74,2,3,1,2010,297
6,9000,3,59,2,3,0,2010,208
6,38764,3,0,2,0,1,2014,211
6,5500,5,380,2.4,0,1,1999,276
2,11800,3,150,2.2,0,1,2004,115
5,52500,0,43,3,2,1,2014,173
0,31500,3,80,2,3,1,2013,64
6,22800,2,161,2,0,1,2011,69
1,21000,2,130,2.5,3,1,2006,21
2,9200,3,172,2.8,3,1,1997,115
2,9900,3,320,2.7,0,1,2001,115
6,1500,3,265,1.8,3,1,1988,158
1,2850,3,386,5,1,1,1988,50
6,19999,2,48,2,0,1,2012,117
6,11250,2,159,1.4,3,1,2010,148
3,46000,0,0,2.4,0,1,2016,202
6,18300,5,1,2.2,0,1,2013,278
1,42900,3,2,2,3,1,2016,31
1,18400,0,256,3,0,1,2006,299
1,12900,3,121,2,3,1,2007,17
5,37600,0,126,4.7,3,1,2008,170
1,46000,3,5,2,3,1,2016,31
1,6500,4,377,2,1,1,1998,31
6,55555,5,53,2,0,1,2013,196
3,6900,3,190,1.6,1,1,2007,164
2,104000,0,16,5.5,3,1,2015,190
3,5200,5,200,1.6,3,1,2003,255
3,8400,3,147,2,3,1,2007,164
6,1450,1,200,1.8,1,0,1992,144
6,13700,2,103,2,0,1,2013,278
5,18950,3,45,1.8,3,1,2014,72
2,13000,2,247,2.2,0,1,2012,265
3,19800,0,67,2,1,1,2013,198
2,22500,3,213,2.2,0,1,2012,115
1,19500,3,190,6,3,1,2004,51
2,6100,3,300,3.2,0,0,2004,115
6,19000,3,109,1.8,3,1,2012,209
2,3799,5,350,2.2,0,1,2000,296
1,8900,3,250,2.5,0,1,2001,34
6,8000,5,350,1.9,0,1,2004,277
1,4500,3,300,3,0,1,2000,23
6,2600,5,10,2.4,0,1,1988,162
1,4300,3,240,2.5,0,0,2002,34
2,82555,0,69,3,0,1,2014,128
4,10000,2,214,2.5,0,1,2008,192
0,56000,0,44,3,0,1,2014,219
1,21700,3,259,3,0,1,2007,46
1,89999,0,17,4.4,3,1,2015,302
3,9200,3,92,2,3,1,2010,166
0,21700,3,167,3,3,1,2009,64
2,27300,0,149,5.46,3,1,2009,189
6,15200,5,132,2.5,0,1,2009,277
6,9800,5,86,1.2,3,1,2013,101
2,14500,4,178,3,0,1,2006,115
4,7800,4,120,1.5,0,1,2008,194
2,15250,3,210,2.2,0,1,2006,115
0,13500,3,196,2.4,3,1,2005,64
0,23333,2,150,4.2,3,1,2007,219
2,18800,2,90,1.8,3,1,2008,88
3,6700,3,193,1.6,3,1,2005,164
5,8200,0,212,2,1,1,2003,222
6,1650,3,210,1.8,3,0,1998,206
0,49500,0,44,3,0,1,2013,219
6,22900,3,48,2,3,1,2013,158
6,10300,1,110,1.9,0,1,2008,101
5,12500,3,175,2.4,3,1,2007,102
3,6800,3,170,1.6,3,1,2004,164
1,33500,3,1,1.5,3,1,2015,17
5,20711.25,4,0,1.6,3,1,2016,70
6,1499,3,220,2,1,0,1995,206
6,18900,1,56,2,3,1,2012,142
1,67500,0,1,2,0,1,2016,299
1,52000,0,7,2,0,1,2015,297
6,17777,5,250,2,0,1,2010,277
5,33333,4,73,4,1,1,2009,119
0,88888,0,0,3,0,1,2015,219
4,7450,2,208,1.9,2,1,2004,286
2,31990,0,95,4.7,3,1,2010,130
1,14200,3,263,3,3,1,2004,36
4,6300,4,202,1.5,0,1,2005,248
4,4350,5,188,1.5,0,1,2004,159
4,11100,4,155,1.5,0,1,2012,194
6,6300,4,132,2.8,1,1,1995,206
4,3300,5,256,1.5,0,1,2005,159
2,7450,3,300,2,1,1,2000,79
3,1850,3,145,1.6,3,0,1997,106
2,14000,2,360,2.2,0,1,2005,265
4,12850,2,226,2.3,0,1,2012,192
5,18300,1,30,1.6,3,1,2014,70
6,14700,3,97,1.4,1,1,2012,209
6,3000,3,250,2.8,1,0,2002,207
2,12999,3,247,4,0,1,2003,229
2,11850,5,177,2.2,0,1,2011,296
6,19500,3,128,1.8,3,1,2013,209
2,20200,3,69,2,3,1,2010,115
6,12000,3,186,3.2,3,1,2006,208
2,17800,5,162,1.8,0,1,2012,75
5,16800,0,154,2.7,3,1,2005,173
2,10600,5,250,2.2,0,1,2006,265
2,114999,0,0,3,0,1,2016,137
4,4700,1,124,1.5,0,1,2003,159
2,20000,0,251,5,1,1,2002,188
2,104999,0,1,3,0,1,2016,134
2,9000,3,198,4,0,1,2002,229
1,36300,0,83,3.5,3,1,2010,301
5,19400,0,88,2,3,1,2011,222
2,7700,3,230,2,3,1,2001,79
3,17500,2,69,2.5,0,1,2011,161
1,31000,3,100,2,3,1,2012,31
5,33715.5,0,1,2.7,3,1,2015,173
1,13500,3,233,3,0,1,2003,36
4,4900,5,150,2,0,1,2007,286
2,7700,3,340,2.2,0,1,2002,296
4,10900,4,175,1.5,0,1,2012,194
1,2200,3,303,2.5,0,0,1999,34
1,7200,3,270,3,0,0,2004,36
5,9150,1,87,1.6,3,1,2008,70
1,5900,3,10,2.8,3,1,1989,22
3,4800,1,206,1.6,1,1,2001,106
6,1500,4,200,1.8,1,1,1996,206
6,9500,1,62,1.2,0,1,2011,214
2,3500,5,395,2.3,0,0,1997,296
6,3650,3,300,1.8,3,1,1996,291
2,63000,0,160,3,0,1,2013,128
6,6600,5,240,1.9,0,1,2008,101
5,10200,3,185,1.8,3,1,2007,72
6,19995,1,68,1.4,3,1,2013,250
3,9800,3,56,1.5,3,1,2011,166
2,11200,3,198,6,3,1,2004,235
6,18000,0,117,2.5,0,1,2006,284
3,28500,0,0,2,3,1,2016,198
3,9800,3,81,2,3,1,2009,166
0,3900,3,247,2.5,0,0,2003,64
3,22711.65,0,1,2,3,1,2016,198
1,6500,3,298,2.5,3,1,1998,32
6,4999,1,300,1.9,0,1,1999,145
4,9100,4,176,1.5,0,1,2011,248
2,11000,3,319,2.2,0,1,2003,11
6,7200,1,159,1.6,3,1,2007,147
2,10900,5,191,2.2,0,1,2007,296
6,35000,3,74,4.2,1,1,2011,212
3,11500,3,134,2.4,3,1,2009,141
2,9999,5,154,2.2,0,1,2007,296
4,4400,2,220,1.5,0,1,2004,159
3,4000,1,367,1.6,1,1,1997,106
0,29999,2,90,3,3,1,2011,63
6,14800,5,65,1.6,0,1,2012,101
3,5500,0,30,2.5,0,1,2014,202
1,39333,3,6,2,3,1,2016,31
3,17000,0,215,3.8,3,1,2006,203
5,20900,3,18,2.5,2,1,2013,102
1,15000,3,137,2.2,3,1,2004,31
6,1850,2,200,1.6,3,0,1999,145
4,6900,1,47,1.4,3,1,2012,246
6,11990,3,245,2,0,1,2007,208
2,41000,5,55,3,0,1,2011,293
1,42000,3,5,2,3,1,2016,31
4,7700,5,128,1.5,0,1,2012,159
6,7750,5,265,1.9,0,1,2002,275
5,10100,2,83,1.6,2,1,2008,110
4,7500,5,128,1.5,0,1,2009,159
1,2700,3,220,2.5,3,0,2002,34
2,74900,2,32,6.3,3,1,2007,84
4,800,5,200,1.9,0,0,1997,248
3,17900,0,89,3.8,1,1,2008,203
0,29000,4,213,3,0,1,2010,65
1,17100,0,188,3,0,1,2004,299
2,1600,3,338,3,0,0,1991,115
2,11777,2,300,4.3,1,1,2001,231
1,6699,3,299,2.2,3,1,2001,32
1,3900,4,240,3,0,0,2001,36
6,6500,3,212,1.6,3,1,2003,78
1,51500,1,77,3,3,1,2012,37
4,6500,4,186,1.5,0,1,2004,194
1,10800,2,191,2.2,3,1,2002,18
0,2450,4,240,2.5,0,0,2000,61
5,28800,0,29,2.2,0,1,2015,222
6,6900,0,258,2.5,0,0,2004,284
6,12700,5,75,1.2,3,1,2012,101
5,7900,1,56,1,1,1,2011,73
1,18000,3,180,2,2,0,2011,31
1,8899,3,170,2.2,3,1,2001,31
2,57000,2,0,1.6,3,1,2016,79
0,10900,3,199,3,3,1,2004,67
5,42500,0,50,3,0,1,2012,173
1,51900,0,106,3,0,1,2012,301
4,3300,5,345,1.9,0,1,2001,159
2,16555,3,159,3.5,1,1,2006,97
2,7000,5,197,2.2,0,1,2002,296
2,9300,3,342,2.6,3,1,2003,115
0,11500,3,85,1.8,3,1,2007,61
5,16672.5,1,1,1.6,3,1,2016,70
6,37990,0,140,3,0,1,2012,284
2,2400,3,1,2,3,0,2001,79
4,7150,5,142,1.5,0,1,2012,159
5,5000,0,289,2,0,0,2003,222
2,7700,3,390,3,0,0,2007,115
2,28500,0,190,3.2,0,1,2008,184
5,61000,0,100,4.5,0,1,2013,170
5,14700,4,98,2,1,1,2008,222
6,21900,3,107,3,0,1,2009,212
0,53700,0,67,3,3,1,2013,65
6,19200,0,155,2.5,0,1,2008,284
0,18700,3,136,2,0,1,2009,64
0,9600,4,230,2.5,0,1,2004,64
6,10500,5,312,2.5,0,1,1998,196
1,77777,3,8,4.4,3,1,2014,50
6,18200,0,179,2.5,0,1,2007,284
0,52000,2,124,3,0,1,2012,67
1,13700,3,122,2,3,1,2007,17
1,15000,4,245,3,1,1,2006,36
3,6400,3,127,1.6,3,1,2006,164
5,54000,0,147,4.5,0,1,2011,170
5,23700,3,100,2.5,1,1,2014,102
6,13950,1,104,1.2,3,1,2012,146
5,23200,0,160,4,3,1,2008,173
0,89999,0,0,3,0,1,2015,219
